2026-02-15 10:12:18,689 - INFO - Device: cuda
2026-02-15 10:12:18,689 - INFO - Config: {'device': 'cuda', 'lr': 0.1, 'epochs_per_task': 100, 'batch_size': 128, 'lambda_slice': 0.0, 'lambda_feat': 0.0, 'ewc_lambda': 0.0, 'si_lambda': 0.0, 'seed': 42, 'backbone': 'resnet18', 'optimizer': 'sgd', 'weight_decay': 0.0005}
2026-02-15 10:12:18,835 - INFO - ========== Training Task 0: classes [0, 1] ==========
2026-02-15 10:48:58,336 - INFO - [Task 1 | ep 12 | step 1000] loss=0.1584 c=0.1584 r=0.0000 | CI_T0=0.00% | CI_T1=91.02%
2026-02-15 10:49:18,092 - INFO - [Task 1 | ep 13 | step 1050] loss=0.1525 c=0.1525 r=0.0000 | CI_T0=0.00% | CI_T1=92.58%
2026-02-15 10:49:37,742 - INFO - [Task 1 | ep 14 | step 1100] loss=0.1720 c=0.1720 r=0.0000 | CI_T0=0.00% | CI_T1=92.25%
2026-02-15 10:49:53,335 - INFO - [Task 1 | ep 14 | step 1150] loss=0.1579 c=0.1579 r=0.0000 | CI_T0=0.00% | CI_T1=89.83%
2026-02-15 10:50:13,079 - INFO - [Task 1 | ep 15 | step 1200] loss=0.2337 c=0.2337 r=0.0000 | CI_T0=0.00% | CI_T1=92.71%
2026-02-15 10:50:32,871 - INFO - [Task 1 | ep 16 | step 1250] loss=0.1007 c=0.1007 r=0.0000 | CI_T0=0.00% | CI_T1=93.85%
2026-02-15 10:50:48,472 - INFO - [Task 1 | ep 16 | step 1300] loss=0.1518 c=0.1518 r=0.0000 | CI_T0=0.00% | CI_T1=90.68%
2026-02-15 10:51:08,095 - INFO - [Task 1 | ep 17 | step 1350] loss=0.1647 c=0.1647 r=0.0000 | CI_T0=0.00% | CI_T1=82.54%
2026-02-15 10:51:23,687 - INFO - [Task 1 | ep 17 | step 1400] loss=0.1346 c=0.1346 r=0.0000 | CI_T0=0.00% | CI_T1=91.24%
2026-02-15 10:51:43,296 - INFO - [Task 1 | ep 18 | step 1450] loss=0.1931 c=0.1931 r=0.0000 | CI_T0=0.00% | CI_T1=92.87%
2026-02-15 10:52:02,892 - INFO - [Task 1 | ep 19 | step 1500] loss=0.1497 c=0.1497 r=0.0000 | CI_T0=0.00% | CI_T1=94.23%
2026-02-15 10:52:18,486 - INFO - [Task 1 | ep 19 | step 1550] loss=0.1988 c=0.1988 r=0.0000 | CI_T0=0.00% | CI_T1=92.89%
2026-02-15 10:52:38,079 - INFO - [Task 1 | ep 20 | step 1600] loss=0.1603 c=0.1603 r=0.0000 | CI_T0=0.00% | CI_T1=83.49%
2026-02-15 10:52:57,866 - INFO - [Task 1 | ep 21 | step 1650] loss=0.1454 c=0.1454 r=0.0000 | CI_T0=0.00% | CI_T1=93.36%
2026-02-15 10:53:13,453 - INFO - [Task 1 | ep 21 | step 1700] loss=0.1429 c=0.1429 r=0.0000 | CI_T0=0.00% | CI_T1=90.47%
2026-02-15 10:53:33,059 - INFO - [Task 1 | ep 22 | step 1750] loss=0.1455 c=0.1455 r=0.0000 | CI_T0=0.00% | CI_T1=93.59%
2026-02-15 10:53:52,835 - INFO - [Task 1 | ep 23 | step 1800] loss=0.1145 c=0.1145 r=0.0000 | CI_T0=0.00% | CI_T1=94.35%
2026-02-15 10:54:08,289 - INFO - [Task 1 | ep 23 | step 1850] loss=0.1678 c=0.1678 r=0.0000 | CI_T0=0.00% | CI_T1=94.23%
2026-02-15 10:54:28,040 - INFO - [Task 1 | ep 24 | step 1900] loss=0.1174 c=0.1174 r=0.0000 | CI_T0=0.00% | CI_T1=85.79%
2026-02-15 10:54:47,992 - INFO - [Task 1 | ep 25 | step 1950] loss=0.1128 c=0.1128 r=0.0000 | CI_T0=0.00% | CI_T1=86.84%
2026-02-15 10:55:03,425 - INFO - [Task 1 | ep 25 | step 2000] loss=0.1231 c=0.1231 r=0.0000 | CI_T0=0.00% | CI_T1=95.00%
2026-02-15 10:55:23,018 - INFO - [Task 1 | ep 26 | step 2050] loss=0.1312 c=0.1312 r=0.0000 | CI_T0=0.00% | CI_T1=90.79%
2026-02-15 10:55:38,604 - INFO - [Task 1 | ep 26 | step 2100] loss=0.1177 c=0.1177 r=0.0000 | CI_T0=0.00% | CI_T1=94.67%
2026-02-15 10:55:58,195 - INFO - [Task 1 | ep 27 | step 2150] loss=0.1572 c=0.1572 r=0.0000 | CI_T0=0.00% | CI_T1=93.62%
2026-02-15 10:56:17,999 - INFO - [Task 1 | ep 28 | step 2200] loss=0.1671 c=0.1671 r=0.0000 | CI_T0=0.00% | CI_T1=92.03%
2026-02-15 10:56:33,581 - INFO - [Task 1 | ep 28 | step 2250] loss=0.1184 c=0.1184 r=0.0000 | CI_T0=0.00% | CI_T1=91.84%
2026-02-15 10:56:53,198 - INFO - [Task 1 | ep 29 | step 2300] loss=0.1739 c=0.1739 r=0.0000 | CI_T0=0.00% | CI_T1=92.03%
2026-02-15 10:57:12,776 - INFO - [Task 1 | ep 30 | step 2350] loss=0.1253 c=0.1253 r=0.0000 | CI_T0=0.00% | CI_T1=93.74%
2026-02-15 10:57:28,367 - INFO - [Task 1 | ep 30 | step 2400] loss=0.1174 c=0.1174 r=0.0000 | CI_T0=0.00% | CI_T1=92.66%
2026-02-15 10:57:47,976 - INFO - [Task 1 | ep 31 | step 2450] loss=0.1005 c=0.1005 r=0.0000 | CI_T0=0.00% | CI_T1=95.55%
2026-02-15 10:58:07,559 - INFO - [Task 1 | ep 32 | step 2500] loss=0.1655 c=0.1655 r=0.0000 | CI_T0=0.00% | CI_T1=84.66%
2026-02-15 10:58:23,340 - INFO - [Task 1 | ep 32 | step 2550] loss=0.1257 c=0.1257 r=0.0000 | CI_T0=0.00% | CI_T1=93.06%
2026-02-15 10:58:42,955 - INFO - [Task 1 | ep 33 | step 2600] loss=0.1158 c=0.1158 r=0.0000 | CI_T0=0.00% | CI_T1=93.29%
2026-02-15 10:58:58,549 - INFO - [Task 1 | ep 33 | step 2650] loss=0.1205 c=0.1205 r=0.0000 | CI_T0=0.00% | CI_T1=92.92%
2026-02-15 10:59:18,177 - INFO - [Task 1 | ep 34 | step 2700] loss=0.1618 c=0.1618 r=0.0000 | CI_T0=0.00% | CI_T1=90.80%
2026-02-15 10:59:37,731 - INFO - [Task 1 | ep 35 | step 2750] loss=0.1269 c=0.1269 r=0.0000 | CI_T0=0.00% | CI_T1=95.63%
2026-02-15 10:59:53,132 - INFO - [Task 1 | ep 35 | step 2800] loss=0.1405 c=0.1405 r=0.0000 | CI_T0=0.00% | CI_T1=94.91%
2026-02-15 11:00:12,929 - INFO - [Task 1 | ep 36 | step 2850] loss=0.0861 c=0.0861 r=0.0000 | CI_T0=0.00% | CI_T1=95.48%
2026-02-15 11:00:32,881 - INFO - [Task 1 | ep 37 | step 2900] loss=0.0784 c=0.0784 r=0.0000 | CI_T0=0.00% | CI_T1=94.77%
2026-02-15 11:00:48,506 - INFO - [Task 1 | ep 37 | step 2950] loss=0.0857 c=0.0857 r=0.0000 | CI_T0=0.00% | CI_T1=92.16%
2026-02-15 11:01:08,105 - INFO - [Task 1 | ep 38 | step 3000] loss=0.1279 c=0.1279 r=0.0000 | CI_T0=0.00% | CI_T1=95.46%
2026-02-15 11:01:27,698 - INFO - [Task 1 | ep 39 | step 3050] loss=0.0764 c=0.0764 r=0.0000 | CI_T0=0.00% | CI_T1=93.74%
2026-02-15 11:01:43,277 - INFO - [Task 1 | ep 39 | step 3100] loss=0.1467 c=0.1467 r=0.0000 | CI_T0=0.00% | CI_T1=93.96%
2026-02-15 11:02:03,083 - INFO - [Task 1 | ep 40 | step 3150] loss=0.1858 c=0.1858 r=0.0000 | CI_T0=0.00% | CI_T1=94.85%
2026-02-15 11:02:22,681 - INFO - [Task 1 | ep 41 | step 3200] loss=0.0844 c=0.0844 r=0.0000 | CI_T0=0.00% | CI_T1=94.62%
2026-02-15 11:02:38,263 - INFO - [Task 1 | ep 41 | step 3250] loss=0.0753 c=0.0753 r=0.0000 | CI_T0=0.00% | CI_T1=86.02%
2026-02-15 11:02:57,876 - INFO - [Task 1 | ep 42 | step 3300] loss=0.1186 c=0.1186 r=0.0000 | CI_T0=0.00% | CI_T1=95.65%
2026-02-15 11:03:13,615 - INFO - [Task 1 | ep 42 | step 3350] loss=0.0973 c=0.0973 r=0.0000 | CI_T0=0.00% | CI_T1=95.86%
2026-02-15 11:03:33,258 - INFO - [Task 1 | ep 43 | step 3400] loss=0.0807 c=0.0807 r=0.0000 | CI_T0=0.00% | CI_T1=95.96%
2026-02-15 11:03:53,200 - INFO - [Task 1 | ep 44 | step 3450] loss=0.1225 c=0.1225 r=0.0000 | CI_T0=0.00% | CI_T1=96.04%
2026-02-15 11:04:08,835 - INFO - [Task 1 | ep 44 | step 3500] loss=0.1451 c=0.1451 r=0.0000 | CI_T0=0.00% | CI_T1=91.02%
2026-02-15 11:04:28,590 - INFO - [Task 1 | ep 45 | step 3550] loss=0.1088 c=0.1088 r=0.0000 | CI_T0=0.00% | CI_T1=94.94%
2026-02-15 11:04:48,393 - INFO - [Task 1 | ep 46 | step 3600] loss=0.0412 c=0.0412 r=0.0000 | CI_T0=0.00% | CI_T1=94.48%
2026-02-15 11:05:03,827 - INFO - [Task 1 | ep 46 | step 3650] loss=0.1256 c=0.1256 r=0.0000 | CI_T0=0.00% | CI_T1=95.35%
2026-02-15 11:05:23,421 - INFO - [Task 1 | ep 47 | step 3700] loss=0.1360 c=0.1360 r=0.0000 | CI_T0=0.00% | CI_T1=95.85%
2026-02-15 11:05:43,048 - INFO - [Task 1 | ep 48 | step 3750] loss=0.2025 c=0.2025 r=0.0000 | CI_T0=0.00% | CI_T1=95.80%
2026-02-15 11:05:58,610 - INFO - [Task 1 | ep 48 | step 3800] loss=0.1177 c=0.1177 r=0.0000 | CI_T0=0.00% | CI_T1=96.55%
2026-02-15 11:06:18,347 - INFO - [Task 1 | ep 49 | step 3850] loss=0.1067 c=0.1067 r=0.0000 | CI_T0=0.00% | CI_T1=95.72%
2026-02-15 11:06:38,142 - INFO - [Task 1 | ep 50 | step 3900] loss=0.0520 c=0.0520 r=0.0000 | CI_T0=0.00% | CI_T1=88.52%
2026-02-15 11:06:53,779 - INFO - [Task 1 | ep 50 | step 3950] loss=0.0857 c=0.0857 r=0.0000 | CI_T0=0.00% | CI_T1=92.85%
2026-02-15 11:07:13,539 - INFO - [Task 1 | ep 51 | step 4000] loss=0.0910 c=0.0910 r=0.0000 | CI_T0=0.00% | CI_T1=95.86%
2026-02-15 11:07:28,974 - INFO - [Task 1 | ep 51 | step 4050] loss=0.1317 c=0.1317 r=0.0000 | CI_T0=0.00% | CI_T1=96.20%
2026-02-15 11:07:48,735 - INFO - [Task 1 | ep 52 | step 4100] loss=0.0873 c=0.0873 r=0.0000 | CI_T0=0.00% | CI_T1=94.04%
2026-02-15 11:08:08,366 - INFO - [Task 1 | ep 53 | step 4150] loss=0.0380 c=0.0380 r=0.0000 | CI_T0=0.00% | CI_T1=96.99%
2026-02-15 11:08:23,948 - INFO - [Task 1 | ep 53 | step 4200] loss=0.0828 c=0.0828 r=0.0000 | CI_T0=0.00% | CI_T1=95.28%
2026-02-15 11:08:43,543 - INFO - [Task 1 | ep 54 | step 4250] loss=0.1345 c=0.1345 r=0.0000 | CI_T0=0.00% | CI_T1=96.45%
2026-02-15 11:09:03,333 - INFO - [Task 1 | ep 55 | step 4300] loss=0.0699 c=0.0699 r=0.0000 | CI_T0=0.00% | CI_T1=93.21%
2026-02-15 11:09:18,937 - INFO - [Task 1 | ep 55 | step 4350] loss=0.1450 c=0.1450 r=0.0000 | CI_T0=0.00% | CI_T1=95.58%
2026-02-15 11:09:38,529 - INFO - [Task 1 | ep 56 | step 4400] loss=0.1411 c=0.1411 r=0.0000 | CI_T0=0.00% | CI_T1=92.66%
2026-02-15 11:09:58,128 - INFO - [Task 1 | ep 57 | step 4450] loss=0.0659 c=0.0659 r=0.0000 | CI_T0=0.00% | CI_T1=95.53%
2026-02-15 11:10:13,714 - INFO - [Task 1 | ep 57 | step 4500] loss=0.1295 c=0.1295 r=0.0000 | CI_T0=0.00% | CI_T1=97.11%
2026-02-15 11:10:33,497 - INFO - [Task 1 | ep 58 | step 4550] loss=0.0482 c=0.0482 r=0.0000 | CI_T0=0.00% | CI_T1=96.26%
2026-02-15 11:10:48,903 - INFO - [Task 1 | ep 58 | step 4600] loss=0.0557 c=0.0557 r=0.0000 | CI_T0=0.00% | CI_T1=96.68%
2026-02-15 11:11:08,512 - INFO - [Task 1 | ep 59 | step 4650] loss=0.1085 c=0.1085 r=0.0000 | CI_T0=0.00% | CI_T1=96.43%
2026-02-15 11:11:28,095 - INFO - [Task 1 | ep 60 | step 4700] loss=0.1237 c=0.1237 r=0.0000 | CI_T0=0.00% | CI_T1=88.35%
2026-02-15 11:11:43,690 - INFO - [Task 1 | ep 60 | step 4750] loss=0.0785 c=0.0785 r=0.0000 | CI_T0=0.00% | CI_T1=96.56%
2026-02-15 11:12:03,482 - INFO - [Task 1 | ep 61 | step 4800] loss=0.1171 c=0.1171 r=0.0000 | CI_T0=0.00% | CI_T1=95.94%
2026-02-15 11:12:23,278 - INFO - [Task 1 | ep 62 | step 4850] loss=0.0610 c=0.0610 r=0.0000 | CI_T0=0.00% | CI_T1=95.37%
2026-02-15 11:12:39,032 - INFO - [Task 1 | ep 62 | step 4900] loss=0.0894 c=0.0894 r=0.0000 | CI_T0=0.00% | CI_T1=95.04%
2026-02-15 11:12:58,824 - INFO - [Task 1 | ep 63 | step 4950] loss=0.1308 c=0.1308 r=0.0000 | CI_T0=0.00% | CI_T1=91.87%
2026-02-15 11:13:18,457 - INFO - [Task 1 | ep 64 | step 5000] loss=0.0869 c=0.0869 r=0.0000 | CI_T0=0.00% | CI_T1=95.43%
2026-02-15 11:13:34,051 - INFO - [Task 1 | ep 64 | step 5050] loss=0.0885 c=0.0885 r=0.0000 | CI_T0=0.00% | CI_T1=95.41%
2026-02-15 11:13:53,647 - INFO - [Task 1 | ep 65 | step 5100] loss=0.0967 c=0.0967 r=0.0000 | CI_T0=0.00% | CI_T1=96.66%
2026-02-15 11:14:13,444 - INFO - [Task 1 | ep 66 | step 5150] loss=0.0729 c=0.0729 r=0.0000 | CI_T0=0.00% | CI_T1=96.05%
2026-02-15 11:14:29,200 - INFO - [Task 1 | ep 66 | step 5200] loss=0.0759 c=0.0759 r=0.0000 | CI_T0=0.00% | CI_T1=95.41%
2026-02-15 11:14:48,832 - INFO - [Task 1 | ep 67 | step 5250] loss=0.1087 c=0.1087 r=0.0000 | CI_T0=0.00% | CI_T1=96.66%
2026-02-15 11:15:04,557 - INFO - [Task 1 | ep 67 | step 5300] loss=0.0937 c=0.0937 r=0.0000 | CI_T0=0.00% | CI_T1=93.48%
2026-02-15 11:15:24,221 - INFO - [Task 1 | ep 68 | step 5350] loss=0.1524 c=0.1524 r=0.0000 | CI_T0=0.00% | CI_T1=94.11%
2026-02-15 11:15:43,966 - INFO - [Task 1 | ep 69 | step 5400] loss=0.1177 c=0.1177 r=0.0000 | CI_T0=0.00% | CI_T1=96.99%
2026-02-15 11:15:59,398 - INFO - [Task 1 | ep 69 | step 5450] loss=0.0275 c=0.0275 r=0.0000 | CI_T0=0.00% | CI_T1=88.04%
2026-02-15 11:16:18,995 - INFO - [Task 1 | ep 70 | step 5500] loss=0.0396 c=0.0396 r=0.0000 | CI_T0=0.00% | CI_T1=97.28%
2026-02-15 11:16:38,584 - INFO - [Task 1 | ep 71 | step 5550] loss=0.0335 c=0.0335 r=0.0000 | CI_T0=0.00% | CI_T1=92.66%
2026-02-15 11:16:53,981 - INFO - [Task 1 | ep 71 | step 5600] loss=0.0954 c=0.0954 r=0.0000 | CI_T0=0.00% | CI_T1=96.85%
2026-02-15 11:17:13,571 - INFO - [Task 1 | ep 72 | step 5650] loss=0.0876 c=0.0876 r=0.0000 | CI_T0=0.00% | CI_T1=96.57%
2026-02-15 11:17:33,177 - INFO - [Task 1 | ep 73 | step 5700] loss=0.0989 c=0.0989 r=0.0000 | CI_T0=0.00% | CI_T1=95.28%
2026-02-15 11:17:48,738 - INFO - [Task 1 | ep 73 | step 5750] loss=0.0811 c=0.0811 r=0.0000 | CI_T0=0.00% | CI_T1=93.97%
2026-02-15 11:18:08,364 - INFO - [Task 1 | ep 74 | step 5800] loss=0.1191 c=0.1191 r=0.0000 | CI_T0=0.00% | CI_T1=95.32%
2026-02-15 11:18:27,954 - INFO - [Task 1 | ep 75 | step 5850] loss=0.0213 c=0.0213 r=0.0000 | CI_T0=0.00% | CI_T1=96.68%
2026-02-15 11:18:43,349 - INFO - [Task 1 | ep 75 | step 5900] loss=0.0888 c=0.0888 r=0.0000 | CI_T0=0.00% | CI_T1=95.14%
2026-02-15 11:19:02,948 - INFO - [Task 1 | ep 76 | step 5950] loss=0.0933 c=0.0933 r=0.0000 | CI_T0=0.00% | CI_T1=97.17%
2026-02-15 11:19:18,545 - INFO - [Task 1 | ep 76 | step 6000] loss=0.0335 c=0.0335 r=0.0000 | CI_T0=0.00% | CI_T1=96.81%
2026-02-15 11:19:38,141 - INFO - [Task 1 | ep 77 | step 6050] loss=0.0981 c=0.0981 r=0.0000 | CI_T0=0.00% | CI_T1=95.60%
2026-02-15 11:19:57,726 - INFO - [Task 1 | ep 78 | step 6100] loss=0.1160 c=0.1160 r=0.0000 | CI_T0=0.00% | CI_T1=94.93%
2026-02-15 11:20:13,115 - INFO - [Task 1 | ep 78 | step 6150] loss=0.1594 c=0.1594 r=0.0000 | CI_T0=0.00% | CI_T1=96.53%
2026-02-15 11:20:32,716 - INFO - [Task 1 | ep 79 | step 6200] loss=0.1779 c=0.1779 r=0.0000 | CI_T0=0.00% | CI_T1=95.27%
2026-02-15 11:20:52,308 - INFO - [Task 1 | ep 80 | step 6250] loss=0.0675 c=0.0675 r=0.0000 | CI_T0=0.00% | CI_T1=94.67%
2026-02-15 11:21:07,708 - INFO - [Task 1 | ep 80 | step 6300] loss=0.1158 c=0.1158 r=0.0000 | CI_T0=0.00% | CI_T1=97.13%
2026-02-15 11:21:27,295 - INFO - [Task 1 | ep 81 | step 6350] loss=0.0599 c=0.0599 r=0.0000 | CI_T0=0.00% | CI_T1=93.08%
2026-02-15 11:21:46,894 - INFO - [Task 1 | ep 82 | step 6400] loss=0.0788 c=0.0788 r=0.0000 | CI_T0=0.00% | CI_T1=95.76%
2026-02-15 11:22:02,472 - INFO - [Task 1 | ep 82 | step 6450] loss=0.0670 c=0.0670 r=0.0000 | CI_T0=0.00% | CI_T1=92.31%
2026-02-15 11:22:22,080 - INFO - [Task 1 | ep 83 | step 6500] loss=0.1316 c=0.1316 r=0.0000 | CI_T0=0.00% | CI_T1=94.11%
2026-02-15 11:22:37,842 - INFO - [Task 1 | ep 83 | step 6550] loss=0.0952 c=0.0952 r=0.0000 | CI_T0=0.00% | CI_T1=96.03%
2026-02-15 11:22:57,469 - INFO - [Task 1 | ep 84 | step 6600] loss=0.0351 c=0.0351 r=0.0000 | CI_T0=0.00% | CI_T1=96.56%
2026-02-15 11:23:17,219 - INFO - [Task 1 | ep 85 | step 6650] loss=0.1305 c=0.1305 r=0.0000 | CI_T0=0.00% | CI_T1=96.65%
2026-02-15 11:23:32,661 - INFO - [Task 1 | ep 85 | step 6700] loss=0.0475 c=0.0475 r=0.0000 | CI_T0=0.00% | CI_T1=92.32%
2026-02-15 11:23:52,249 - INFO - [Task 1 | ep 86 | step 6750] loss=0.1182 c=0.1182 r=0.0000 | CI_T0=0.00% | CI_T1=90.74%
2026-02-15 11:24:12,020 - INFO - [Task 1 | ep 87 | step 6800] loss=0.0926 c=0.0926 r=0.0000 | CI_T0=0.00% | CI_T1=96.02%
2026-02-15 11:24:27,436 - INFO - [Task 1 | ep 87 | step 6850] loss=0.1221 c=0.1221 r=0.0000 | CI_T0=0.00% | CI_T1=95.93%
2026-02-15 11:24:47,025 - INFO - [Task 1 | ep 88 | step 6900] loss=0.0428 c=0.0428 r=0.0000 | CI_T0=0.00% | CI_T1=94.95%
2026-02-15 11:25:06,629 - INFO - [Task 1 | ep 89 | step 6950] loss=0.1362 c=0.1362 r=0.0000 | CI_T0=0.00% | CI_T1=97.13%
2026-02-15 11:25:22,209 - INFO - [Task 1 | ep 89 | step 7000] loss=0.0719 c=0.0719 r=0.0000 | CI_T0=0.00% | CI_T1=95.39%
2026-02-15 11:25:42,008 - INFO - [Task 1 | ep 90 | step 7050] loss=0.1281 c=0.1281 r=0.0000 | CI_T0=0.00% | CI_T1=94.64%
2026-02-15 11:26:01,604 - INFO - [Task 1 | ep 91 | step 7100] loss=0.0618 c=0.0618 r=0.0000 | CI_T0=0.00% | CI_T1=96.88%
2026-02-15 11:26:17,156 - INFO - [Task 1 | ep 91 | step 7150] loss=0.0274 c=0.0274 r=0.0000 | CI_T0=0.00% | CI_T1=95.61%
2026-02-15 11:26:36,788 - INFO - [Task 1 | ep 92 | step 7200] loss=0.0673 c=0.0673 r=0.0000 | CI_T0=0.00% | CI_T1=94.70%
2026-02-15 11:26:52,194 - INFO - [Task 1 | ep 92 | step 7250] loss=0.0821 c=0.0821 r=0.0000 | CI_T0=0.00% | CI_T1=95.59%
2026-02-15 11:27:11,972 - INFO - [Task 1 | ep 93 | step 7300] loss=0.1514 c=0.1514 r=0.0000 | CI_T0=0.00% | CI_T1=96.29%
2026-02-15 11:27:31,769 - INFO - [Task 1 | ep 94 | step 7350] loss=0.1314 c=0.1314 r=0.0000 | CI_T0=0.00% | CI_T1=96.36%
2026-02-15 11:27:47,363 - INFO - [Task 1 | ep 94 | step 7400] loss=0.0401 c=0.0401 r=0.0000 | CI_T0=0.00% | CI_T1=96.09%
2026-02-15 11:28:07,145 - INFO - [Task 1 | ep 95 | step 7450] loss=0.0674 c=0.0674 r=0.0000 | CI_T0=0.00% | CI_T1=95.89%
2026-02-15 11:28:26,926 - INFO - [Task 1 | ep 96 | step 7500] loss=0.1188 c=0.1188 r=0.0000 | CI_T0=0.00% | CI_T1=95.11%
2026-02-15 11:28:42,359 - INFO - [Task 1 | ep 96 | step 7550] loss=0.0579 c=0.0579 r=0.0000 | CI_T0=0.00% | CI_T1=94.65%
2026-02-15 11:29:01,951 - INFO - [Task 1 | ep 97 | step 7600] loss=0.1222 c=0.1222 r=0.0000 | CI_T0=0.00% | CI_T1=94.55%
2026-02-15 11:29:21,689 - INFO - [Task 1 | ep 98 | step 7650] loss=0.0479 c=0.0479 r=0.0000 | CI_T0=0.00% | CI_T1=96.11%
2026-02-15 11:29:37,133 - INFO - [Task 1 | ep 98 | step 7700] loss=0.1032 c=0.1032 r=0.0000 | CI_T0=0.00% | CI_T1=93.87%
2026-02-15 11:29:56,731 - INFO - [Task 1 | ep 99 | step 7750] loss=0.0924 c=0.0924 r=0.0000 | CI_T0=0.00% | CI_T1=94.56%
2026-02-15 11:30:17,892 - INFO - [After Task 1] Task-IL : T0=69.20% | T1=91.85% | Avg=80.53%
2026-02-15 11:30:17,893 - INFO - [After Task 1] Class-IL: T0=0.00% | T1=91.85% | Avg=45.92%
2026-02-15 11:30:17,893 - INFO - ========== GROUP DIFFERENCES ==========
2026-02-15 11:30:17,893 - INFO - Seen tasks: 0..1 | valid_out_dim=4
2026-02-15 11:30:22,092 - INFO - [Group=Task0] CI_acc=0.00% | corr_slice_max=-4.115 | best_other_max=3.308 | gap=-7.422
2026-02-15 11:30:22,092 - INFO - [Group=Task0] winner_task_dist: W0=0.0% | W1=100.0%
2026-02-15 11:30:22,092 - INFO - [Group=Task0] slice_strength : S0=-4.11 | S1=3.31
2026-02-15 11:30:26,346 - INFO - [Group=Task1] CI_acc=91.85% | corr_slice_max=3.856 | best_other_max=-3.656 | gap=7.512
2026-02-15 11:30:26,346 - INFO - [Group=Task1] winner_task_dist: W0=0.0% | W1=100.0%
2026-02-15 11:30:26,346 - INFO - [Group=Task1] slice_strength : S0=-3.66 | S1=3.86
2026-02-15 11:30:26,346 - INFO - ======================================
2026-02-15 11:30:26,346 - INFO - ========== Training Task 2: classes [4, 5] ==========
2026-02-15 11:30:47,318 - INFO - [Task 2 | ep 0 | step 0] loss=3.6181 c=3.6181 r=0.0000 | CI_T0=0.00% | CI_T1=28.38% | CI_T2=63.40%
2026-02-15 11:31:09,312 - INFO - [Task 2 | ep 0 | step 50] loss=0.2225 c=0.2225 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=92.12%
2026-02-15 11:31:35,499 - INFO - [Task 2 | ep 1 | step 100] loss=0.2102 c=0.2102 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=91.74%
2026-02-15 11:31:57,487 - INFO - [Task 2 | ep 1 | step 150] loss=0.1681 c=0.1681 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=93.08%
2026-02-15 11:32:23,680 - INFO - [Task 2 | ep 2 | step 200] loss=0.1560 c=0.1560 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=90.24%
2026-02-15 11:32:49,875 - INFO - [Task 2 | ep 3 | step 250] loss=0.0919 c=0.0919 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=92.95%
2026-02-15 11:33:11,867 - INFO - [Task 2 | ep 3 | step 300] loss=0.1343 c=0.1343 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=95.60%
2026-02-15 11:33:38,060 - INFO - [Task 2 | ep 4 | step 350] loss=0.1327 c=0.1327 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=93.48%
2026-02-15 11:34:04,243 - INFO - [Task 2 | ep 5 | step 400] loss=0.1340 c=0.1340 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=95.37%
2026-02-15 11:34:26,249 - INFO - [Task 2 | ep 5 | step 450] loss=0.1507 c=0.1507 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=93.16%
2026-02-15 11:34:52,582 - INFO - [Task 2 | ep 6 | step 500] loss=0.1100 c=0.1100 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=94.82%
2026-02-15 11:35:18,827 - INFO - [Task 2 | ep 7 | step 550] loss=0.0694 c=0.0694 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=94.34%
2026-02-15 11:35:40,980 - INFO - [Task 2 | ep 7 | step 600] loss=0.1470 c=0.1470 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=96.29%
2026-02-15 11:36:07,213 - INFO - [Task 2 | ep 8 | step 650] loss=0.1004 c=0.1004 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=96.71%
2026-02-15 11:36:29,390 - INFO - [Task 2 | ep 8 | step 700] loss=0.1093 c=0.1093 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=93.98%
2026-02-15 11:36:55,785 - INFO - [Task 2 | ep 9 | step 750] loss=0.1304 c=0.1304 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=95.74%
2026-02-15 11:37:21,979 - INFO - [Task 2 | ep 10 | step 800] loss=0.1491 c=0.1491 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=96.24%
2026-02-15 11:37:43,977 - INFO - [Task 2 | ep 10 | step 850] loss=0.1569 c=0.1569 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=94.62%
2026-02-15 11:38:10,163 - INFO - [Task 2 | ep 11 | step 900] loss=0.0793 c=0.0793 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=93.32%
2026-02-15 11:38:36,729 - INFO - [Task 2 | ep 12 | step 950] loss=0.0735 c=0.0735 r=0.0000 | CI_T0=0.00% | CI_T1=0.00% | CI_T2=95.97%
